channel,media_units,distribution,ci_hi,ci_lo,mean,channel_type,scaled_count_histogram,count_histogram,start_interval_histogram,end_interval_histogram
Meta Facebook,1359665.375,prior,0.96774083,0.7691318,0.87569606,media,,,,
Meta Facebook,1362755.5,posterior,0.8437242,0.7025765,0.77260166,media,,,,
Meta Facebook,1362755.5,prior,0.96781164,0.7695346,0.87593436,media,,,,
Meta Facebook,1365845.625,posterior,0.8440226,0.7030496,0.772995,media,,,,
Meta Facebook,1365845.625,prior,0.9678821,0.7699361,0.8761723,media,,,,
Meta Facebook,1368935.75,posterior,0.8443198,0.7035212,0.7733871,media,,,,
Meta Facebook,1368935.75,prior,0.9679523,0.7703361,0.8764091,media,,,,
Meta Facebook,1372026.0,posterior,0.84461606,0.70399123,0.77377856,media,,,,
Meta Facebook,1372026.0,prior,0.96802217,0.7707348,0.87664455,media,,,,
Meta Facebook,1375116.125,posterior,0.8449111,0.70445985,0.7741679,media,,,,
Meta Facebook,1375116.125,prior,0.9680917,0.77113205,0.8768801,media,,,,
Meta Facebook,1378206.25,posterior,0.84520495,0.70492697,0.77455634,media,,,,
Meta Facebook,1378206.25,prior,0.968161,0.77152795,0.8771141,media,,,,
Meta Facebook,1381296.375,posterior,0.8454978,0.70539266,0.7749431,media,,,,
Meta Facebook,1381296.375,prior,0.96822995,0.7719225,0.8773467,media,,,,
Meta Facebook,1384386.5,posterior,0.8457895,0.7058568,0.77532864,media,,,,
Meta Facebook,1384386.5,prior,0.9682986,0.7723157,0.8775788,media,,,,
Meta Facebook,1387476.625,posterior,0.84608006,0.7063195,0.77571297,media,,,,
Meta Facebook,1387476.625,prior,0.968367,0.7727075,0.87781006,media,,,,
Meta Facebook,1390566.75,posterior,0.84636956,0.7067808,0.77609575,media,,,,
Meta Facebook,1390566.75,prior,0.96843505,0.773098,0.87804115,media,,,,
Meta Facebook,1393657.0,posterior,0.846658,0.7072406,0.7764759,media,,,,
Meta Facebook,1393657.0,prior,0.9685029,0.77348715,0.8782702,media,,,,
Meta Facebook,1396747.125,posterior,0.8469453,0.70769894,0.7768573,media,,,,
Meta Facebook,1396747.125,prior,0.96857035,0.77387494,0.87849915,media,,,,
Meta Facebook,1399837.25,posterior,0.8472316,0.7081559,0.7772373,media,,,,
Meta Facebook,1399837.25,prior,0.9686375,0.7742614,0.8787269,media,,,,
Meta Facebook,1402927.5,posterior,0.8475167,0.70861137,0.7776142,media,,,,
Meta Facebook,1402927.5,prior,0.96870446,0.7746466,0.8789534,media,,,,
Meta Facebook,1406017.625,posterior,0.84780085,0.70906544,0.77799034,media,,,,
Meta Facebook,1406017.625,prior,0.9687711,0.77503043,0.87917995,media,,,,
Meta Facebook,1409107.75,posterior,0.8480839,0.70951813,0.778365,media,,,,
Meta Facebook,1409107.75,prior,0.96883744,0.775413,0.87940574,media,,,,
Meta Facebook,1412197.875,posterior,0.84836596,0.70996946,0.7787395,media,,,,
Meta Facebook,1412197.875,prior,0.96890354,0.77579427,0.87962973,media,,,,
Meta Facebook,1415288.0,posterior,0.84864694,0.7104193,0.7791116,media,,,,
Meta Facebook,1415288.0,prior,0.96896935,0.7761742,0.8798536,media,,,,
Meta Facebook,1418378.125,posterior,0.84892684,0.7108678,0.7794827,media,,,,
Meta Facebook,1418378.125,prior,0.9690348,0.7765529,0.88007617,media,,,,
Meta Facebook,1421468.375,posterior,0.84920573,0.7113149,0.7798526,media,,,,
Meta Facebook,1421468.375,prior,0.96910006,0.77693033,0.8802979,media,,,,
Meta Facebook,1424558.5,posterior,0.8494836,0.71176064,0.78022194,media,,,,
Meta Facebook,1424558.5,prior,0.969165,0.77730644,0.8805189,media,,,,
Meta Facebook,1427648.625,posterior,0.8497605,0.712205,0.7805895,media,,,,
Meta Facebook,1427648.625,prior,0.9692297,0.7776813,0.88073987,media,,,,
Meta Facebook,1430738.75,posterior,0.85003626,0.7126479,0.78095555,media,,,,
Meta Facebook,1430738.75,prior,0.96929413,0.7780549,0.88095856,media,,,,
Meta Facebook,1433828.875,posterior,0.8503111,0.7130895,0.78131986,media,,,,
Meta Facebook,1433828.875,prior,0.96935827,0.77842724,0.8811778,media,,,,
Meta Facebook,1436919.0,posterior,0.8505849,0.71352977,0.7816846,media,,,,
Meta Facebook,1436919.0,prior,0.96942216,0.77879834,0.881395,media,,,,
Meta Facebook,1440009.125,posterior,0.85085773,0.7139687,0.7820477,media,,,,
Meta Facebook,1440009.125,prior,0.96948576,0.7791682,0.88161254,media,,,,
Meta Facebook,1443099.375,posterior,0.8511295,0.7144063,0.7824087,media,,,,
Meta Facebook,1443099.375,prior,0.9695491,0.77953684,0.88182896,media,,,,
Meta Facebook,1446189.5,posterior,0.8514003,0.7148425,0.78276974,media,,,,
Meta Facebook,1446189.5,prior,0.96961224,0.7799042,0.88204396,media,,,,
Meta Facebook,1449279.625,posterior,0.85167015,0.71527743,0.7831282,media,,,,
Meta Facebook,1449279.625,prior,0.969675,0.7802704,0.8822591,media,,,,
Meta Facebook,1452369.875,posterior,0.851939,0.715711,0.78348535,media,,,,
Meta Facebook,1452369.875,prior,0.9697376,0.78063536,0.8824728,media,,,,
Meta Facebook,1455460.0,posterior,0.8522069,0.71614325,0.78384316,media,,,,
Meta Facebook,1455460.0,prior,0.96979994,0.7809991,0.88268596,media,,,,
Meta Facebook,1458550.125,posterior,0.85247386,0.7165742,0.78419787,media,,,,
Meta Facebook,1458550.125,prior,0.969862,0.78136164,0.8828987,media,,,,
Meta Facebook,1461640.25,posterior,0.8527398,0.7170038,0.78455216,media,,,,
Meta Facebook,1461640.25,prior,0.9699238,0.781723,0.88311005,media,,,,
Meta Facebook,1464730.375,posterior,0.8530048,0.71743214,0.7849062,media,,,,
Meta Facebook,1464730.375,prior,0.9699853,0.78208315,0.8833205,media,,,,
Meta Facebook,1467820.5,posterior,0.85326886,0.7178592,0.7852581,media,,,,
Meta Facebook,1467820.5,prior,0.97004664,0.7824421,0.88353115,media,,,,
Meta Facebook,1470910.75,posterior,0.8535321,0.7182849,0.78560877,media,,,,
Meta Facebook,1470910.75,prior,0.97010773,0.78279984,0.8837403,media,,,,
Meta Facebook,1474000.875,posterior,0.8537942,0.7187094,0.78595823,media,,,,
Meta Facebook,1474000.875,prior,0.97016853,0.78315645,0.88394856,media,,,,
Meta Facebook,1477091.0,posterior,0.85405546,0.7191326,0.7863073,media,,,,
Meta Facebook,1477091.0,prior,0.9702291,0.7835119,0.88415664,media,,,,
Meta Facebook,1480181.125,posterior,0.85431576,0.71955454,0.7866536,media,,,,
Meta Facebook,1480181.125,prior,0.97028935,0.78386617,0.88436353,media,,,,
Meta Facebook,1483271.25,posterior,0.8545751,0.7199752,0.7870005,media,,,,
Meta Facebook,1483271.25,prior,0.97034943,0.7842193,0.8845693,media,,,,
Meta Facebook,1486361.375,posterior,0.85483354,0.72039455,0.78734666,media,,,,
Meta Facebook,1486361.375,prior,0.9704093,0.7845713,0.88477564,media,,,,
Meta Facebook,1489451.5,posterior,0.85509104,0.7208127,0.78769034,media,,,,
Meta Facebook,1489451.5,prior,0.9704688,0.7849221,0.88497967,media,,,,
Meta Facebook,1492541.75,posterior,0.8553477,0.72122955,0.78803223,media,,,,
Meta Facebook,1492541.75,prior,0.9705282,0.7852718,0.88518447,media,,,,
Meta Facebook,1495631.875,posterior,0.8556034,0.72164524,0.78837496,media,,,,
Meta Facebook,1495631.875,prior,0.97058725,0.78562033,0.8853876,media,,,,
Meta Facebook,1498722.0,posterior,0.8558582,0.7220596,0.78871566,media,,,,
Meta Facebook,1498722.0,prior,0.97064614,0.78596777,0.8855902,media,,,,
Meta Facebook,1501812.125,posterior,0.8561121,0.7224728,0.78905493,media,,,,
Meta Facebook,1501812.125,prior,0.97070473,0.786314,0.88579154,media,,,,
Meta Facebook,1504902.25,posterior,0.85636514,0.7228848,0.78939444,media,,,,
Meta Facebook,1504902.25,prior,0.97076315,0.7866592,0.8859933,media,,,,
Meta Facebook,1507992.375,posterior,0.8566173,0.7232955,0.78973144,media,,,,
Meta Facebook,1507992.375,prior,0.9708213,0.7870033,0.8861942,media,,,,
Meta Facebook,1511082.75,posterior,0.85686857,0.72370505,0.79006714,media,,,,
Meta Facebook,1511082.75,prior,0.97087926,0.78734624,0.8863937,media,,,,
Meta Facebook,1514172.875,posterior,0.8571189,0.72411335,0.7904029,media,,,,
Meta Facebook,1514172.875,prior,0.97093695,0.7876881,0.8865927,media,,,,
Meta Facebook,1517263.0,posterior,0.8573684,0.72452044,0.79073656,media,,,,
Meta Facebook,1517263.0,prior,0.9709945,0.78802884,0.8867911,media,,,,
Meta Facebook,1520353.125,posterior,0.857617,0.72492635,0.7910708,media,,,,
Meta Facebook,1520353.125,prior,0.9710517,0.78836846,0.8869897,media,,,,
Meta Facebook,1523443.25,posterior,0.8578648,0.725331,0.79140246,media,,,,
Meta Facebook,1523443.25,prior,0.97110873,0.788707,0.8871862,media,,,,
Meta Facebook,1526533.375,posterior,0.8581117,0.72573453,0.79173356,media,,,,
Meta Facebook,1526533.375,prior,0.9711655,0.7890445,0.8873818,media,,,,
Meta Facebook,1529623.5,posterior,0.85835767,0.72613686,0.7920628,media,,,,
Meta Facebook,1529623.5,prior,0.97122204,0.78938097,0.8875779,media,,,,
Meta Facebook,1532713.625,posterior,0.8586029,0.726538,0.7923929,media,,,,
Meta Facebook,1532713.625,prior,0.9712784,0.7897163,0.88777304,media,,,,
Meta Facebook,1535803.75,posterior,0.85884726,0.726938,0.79272014,media,,,,
Meta Facebook,1535803.75,prior,0.9713346,0.79005057,0.88796717,media,,,,
Meta Facebook,1538893.875,posterior,0.85909075,0.7273368,0.7930466,media,,,,
Meta Facebook,1538893.875,prior,0.9713905,0.79038376,0.88816094,media,,,,
Meta Facebook,1541984.125,posterior,0.8593334,0.7277345,0.7933727,media,,,,
Meta Facebook,1541984.125,prior,0.97144616,0.79071593,0.8883536,media,,,,
Meta Instagram,0.0,posterior,0.0,0.0,0.0,media,,,,
Meta Instagram,0.0,prior,0.0,0.0,0.0,media,,,,
Meta Instagram,2590.933837890625,posterior,0.006852001,0.002924014,0.004533561,media,,,,
Meta Instagram,2590.933837890625,prior,0.033997063,0.0035355496,0.010979717,media,,,,
Meta Instagram,5181.86767578125,posterior,0.013610742,0.005830978,0.009023205,media,,,,
Meta Instagram,5181.86767578125,prior,0.0657585,0.007046187,0.0215302,media,,,,
Meta Instagram,7772.80126953125,posterior,0.020278111,0.008721041,0.013469588,media,,,,
Meta Instagram,7772.80126953125,prior,0.09549779,0.010532174,0.031689893,media,,,,
Meta Instagram,10363.7353515625,posterior,0.026855953,0.011594351,0.017873425,media,,,,
Meta Instagram,10363.7353515625,prior,0.12340212,0.013993772,0.041491646,media,,,,
Meta Instagram,12954.6689453125,posterior,0.033346057,0.014451051,0.022235379,media,,,,
Meta Instagram,12954.6689453125,prior,0.14963622,0.017431233,0.050963867,media,,,,
Meta Instagram,15545.6025390625,posterior,0.039750166,0.017291285,0.026556043,media,,,,
Meta Instagram,15545.6025390625,prior,0.17434569,0.020844808,0.060131103,media,,,,
Meta Instagram,18136.537109375,posterior,0.04606998,0.020115197,0.030836048,media,,,,
Meta Instagram,18136.537109375,prior,0.19765975,0.024234748,0.06901513,media,,,,
Meta Instagram,20727.470703125,posterior,0.052307148,0.022922924,0.03507602,media,,,,
Meta Instagram,20727.470703125,prior,0.21969327,0.027601296,0.077635065,media,,,,
Meta Instagram,23318.404296875,posterior,0.058463283,0.025714606,0.039276533,media,,,,
Meta Instagram,23318.404296875,prior,0.24054897,0.030944692,0.086007796,media,,,,
Meta Instagram,25909.337890625,posterior,0.06453996,0.028490383,0.043438204,media,,,,
Meta Instagram,25909.337890625,prior,0.26031885,0.03426518,0.09414866,media,,,,
Meta Instagram,28500.2734375,posterior,0.0705387,0.031250387,0.047561675,media,,,,
Meta Instagram,28500.2734375,prior,0.27908555,0.037562985,0.10207144,media,,,,
Meta Instagram,31091.205078125,posterior,0.07646099,0.033994757,0.0516473,media,,,,
Meta Instagram,31091.205078125,prior,0.2969235,0.04083835,0.10978823,media,,,,
Meta Instagram,33682.140625,posterior,0.08230829,0.036723617,0.055695806,media,,,,
Meta Instagram,33682.140625,prior,0.31390002,0.044091493,0.1173105,media,,,,
Meta Instagram,36273.07421875,posterior,0.08808202,0.03943711,0.059707716,media,,,,
Meta Instagram,36273.07421875,prior,0.33007607,0.047322646,0.12464838,media,,,,
Meta Instagram,38864.0078125,posterior,0.09378354,0.04213535,0.063683495,media,,,,
Meta Instagram,38864.0078125,prior,0.34550685,0.05053202,0.13181114,media,,,,
Meta Instagram,41454.94140625,posterior,0.09941422,0.044818476,0.0676237,media,,,,
Meta Instagram,41454.94140625,prior,0.3602428,0.05371985,0.13880758,media,,,,
Meta Instagram,44045.87109375,posterior,0.104975365,0.047486614,0.071528904,media,,,,
Meta Instagram,44045.87109375,prior,0.3743298,0.05688634,0.1456453,media,,,,
Meta Instagram,46636.80859375,posterior,0.11046823,0.050139885,0.07539945,media,,,,
Meta Instagram,46636.80859375,prior,0.38780984,0.06003172,0.15233171,media,,,,
Meta Instagram,49227.7421875,posterior,0.1158941,0.052778423,0.079235725,media,,,,
Meta Instagram,49227.7421875,prior,0.4007212,0.06315619,0.15887365,media,,,,
Meta Instagram,51818.67578125,posterior,0.121254176,0.055402335,0.083038785,media,,,,
Meta Instagram,51818.67578125,prior,0.4130993,0.06625994,0.16527715,media,,,,
Meta Instagram,54409.61328125,posterior,0.12654968,0.058011755,0.086808376,media,,,,
Meta Instagram,54409.61328125,prior,0.4249763,0.06934321,0.17154844,media,,,,
Meta Instagram,57000.546875,posterior,0.1317817,0.060606796,0.09054536,media,,,,
Meta Instagram,57000.546875,prior,0.4363822,0.07240618,0.17769235,media,,,,
Meta Instagram,59591.4765625,posterior,0.1369514,0.06318758,0.09425008,media,,,,
Meta Instagram,59591.4765625,prior,0.44734433,0.07544905,0.18371446,media,,,,
Meta Instagram,62182.41015625,posterior,0.14205995,0.06575421,0.097922966,media,,,,
Meta Instagram,62182.41015625,prior,0.45788822,0.07847202,0.18961902,media,,,,
Meta Instagram,64773.34375,posterior,0.14710835,0.06830683,0.10156456,media,,,,
Meta Instagram,64773.34375,prior,0.4680373,0.081475295,0.19541107,media,,,,
Meta Instagram,67364.28125,posterior,0.1520977,0.07084554,0.105175205,media,,,,
Meta Instagram,67364.28125,prior,0.47781336,0.084459044,0.2010943,media,,,,
Meta Instagram,69955.2109375,posterior,0.157029,0.07337044,0.10875532,media,,,,
Meta Instagram,69955.2109375,prior,0.48723662,0.08742349,0.20667288,media,,,,
Meta Instagram,72546.1484375,posterior,0.16190326,0.07588166,0.11230527,media,,,,
Meta Instagram,72546.1484375,prior,0.4963258,0.09036879,0.21215035,media,,,,
Meta Instagram,75137.078125,posterior,0.16672151,0.0783793,0.11582554,media,,,,
Meta Instagram,75137.078125,prior,0.50509834,0.093295135,0.21753033,media,,,,
Meta Instagram,77728.015625,posterior,0.17148465,0.08086349,0.11931642,media,,,,
Meta Instagram,77728.015625,prior,0.5135705,0.096202716,0.22281596,media,,,,
Meta Instagram,80318.9453125,posterior,0.17619365,0.08333432,0.12277838,media,,,,
Meta Instagram,80318.9453125,prior,0.5217575,0.099091716,0.22801062,media,,,,
Meta Instagram,82909.8828125,posterior,0.18084945,0.085791886,0.12621164,media,,,,
Meta Instagram,82909.8828125,prior,0.52967346,0.1019623,0.23311718,media,,,,
Meta Instagram,85500.8125,posterior,0.1854529,0.088236324,0.12961687,media,,,,
Meta Instagram,85500.8125,prior,0.53733164,0.10481464,0.23813824,media,,,,
Meta Instagram,88091.7421875,posterior,0.19000487,0.090667725,0.13299415,media,,,,
Meta Instagram,88091.7421875,prior,0.5447445,0.10764894,0.2430766,media,,,,
Meta Instagram,90682.6796875,posterior,0.19450627,0.09308619,0.13634402,media,,,,
Meta Instagram,90682.6796875,prior,0.5519234,0.110465325,0.2479348,media,,,,
Meta Instagram,93273.6171875,posterior,0.19895795,0.09549183,0.13966686,media,,,,
Meta Instagram,93273.6171875,prior,0.55887955,0.113264,0.2527154,media,,,,
Meta Instagram,95864.546875,posterior,0.20336065,0.09788473,0.14296283,media,,,,
Meta Instagram,95864.546875,prior,0.565623,0.11604512,0.2574205,media,,,,
Meta Instagram,98455.484375,posterior,0.20771523,0.10026501,0.14623228,media,,,,
Meta Instagram,98455.484375,prior,0.57216334,0.11880885,0.2620524,media,,,,
Meta Instagram,101046.421875,posterior,0.21202247,0.10263276,0.14947562,media,,,,
Meta Instagram,101046.421875,prior,0.5785097,0.12155534,0.26661307,media,,,,
Meta Instagram,103637.3515625,posterior,0.21628314,0.10498808,0.1526933,media,,,,
Meta Instagram,103637.3515625,prior,0.5846704,0.12428478,0.27110445,media,,,,
Meta Instagram,106228.2890625,posterior,0.22049795,0.10733108,0.15588546,media,,,,
Meta Instagram,106228.2890625,prior,0.5906537,0.12699729,0.27552906,media,,,,
Meta Instagram,108819.2265625,posterior,0.22466768,0.10966183,0.1590525,media,,,,
Meta Instagram,108819.2265625,prior,0.59646714,0.12969308,0.27988765,media,,,,
Meta Instagram,111410.15625,posterior,0.22879305,0.11198045,0.1621948,media,,,,
Meta Instagram,111410.15625,prior,0.6021176,0.13237226,0.28418314,media,,,,
Meta Instagram,114001.09375,posterior,0.23287477,0.114287026,0.16531244,media,,,,
Meta Instagram,114001.09375,prior,0.6076121,0.135035,0.28841633,media,,,,
Meta Instagram,116592.015625,posterior,0.23691346,0.116581626,0.16840579,media,,,,
Meta Instagram,116592.015625,prior,0.6129569,0.13768141,0.29258928,media,,,,
Meta Instagram,119182.953125,posterior,0.24090989,0.11886439,0.17147529,media,,,,
Meta Instagram,119182.953125,prior,0.61815804,0.1403117,0.29670316,media,,,,
Meta Instagram,121773.8828125,posterior,0.24486466,0.121135384,0.17452146,media,,,,
Meta Instagram,121773.8828125,prior,0.6232212,0.142926,0.30075976,media,,,,
Meta Instagram,124364.8203125,posterior,0.24877843,0.1233947,0.17754401,media,,,,
Meta Instagram,124364.8203125,prior,0.6281519,0.14552444,0.30476043,media,,,,
Meta Instagram,126955.7578125,posterior,0.25265184,0.12564243,0.18054314,media,,,,
Meta Instagram,126955.7578125,prior,0.6329553,0.14810717,0.30870676,media,,,,
Meta Instagram,129546.6875,posterior,0.25648555,0.12787868,0.18352002,media,,,,
Meta Instagram,129546.6875,prior,0.63763607,0.15067434,0.31259987,media,,,,
Meta Instagram,132137.625,posterior,0.2602801,0.1301035,0.18647401,media,,,,
Meta Instagram,132137.625,prior,0.6421989,0.15322608,0.31644073,media,,,,
Meta Instagram,134728.5625,posterior,0.26403612,0.13231699,0.18940589,media,,,,
Meta Instagram,134728.5625,prior,0.64664835,0.15576252,0.32023123,media,,,,
Meta Instagram,137319.5,posterior,0.26775417,0.13451926,0.19231571,media,,,,
Meta Instagram,137319.5,prior,0.6509885,0.15828384,0.32397205,media,,,,
Meta Instagram,139910.421875,posterior,0.27143487,0.13671038,0.19520377,media,,,,
Meta Instagram,139910.421875,prior,0.6552233,0.16079012,0.3276646,media,,,,
Meta Instagram,142501.359375,posterior,0.27507874,0.13889043,0.19807056,media,,,,
Meta Instagram,142501.359375,prior,0.6593566,0.16328155,0.3313096,media,,,,
Meta Instagram,145092.296875,posterior,0.2786863,0.1410595,0.20091577,media,,,,
Meta Instagram,145092.296875,prior,0.66339195,0.16575819,0.33490822,media,,,,
Meta Instagram,147683.234375,posterior,0.28225818,0.14321767,0.20374002,media,,,,
Meta Instagram,147683.234375,prior,0.6673329,0.16822025,0.33846188,media,,,,
Meta Instagram,150274.15625,posterior,0.28579485,0.145365,0.20654379,media,,,,
Meta Instagram,150274.15625,prior,0.6711824,0.17066778,0.34197116,media,,,,
Meta Instagram,152865.09375,posterior,0.28929684,0.14750162,0.20932703,media,,,,
Meta Instagram,152865.09375,prior,0.674944,0.17310098,0.3454373,media,,,,
Meta Instagram,155456.03125,posterior,0.29276466,0.14962757,0.21208958,media,,,,
Meta Instagram,155456.03125,prior,0.6786205,0.17551993,0.34886092,media,,,,
Meta Instagram,158046.953125,posterior,0.29619882,0.15174294,0.2148324,media,,,,
Meta Instagram,158046.953125,prior,0.68221474,0.17792477,0.35224327,media,,,,
Meta Instagram,160637.890625,posterior,0.29959977,0.15384781,0.2175554,media,,,,
Meta Instagram,160637.890625,prior,0.68572944,0.18031563,0.35558516,media,,,,
Meta Instagram,163228.828125,posterior,0.30296797,0.15594228,0.22025907,media,,,,
Meta Instagram,163228.828125,prior,0.6891673,0.18269263,0.35888717,media,,,,
Meta Instagram,165819.765625,posterior,0.30630398,0.15802641,0.2229429,media,,,,
Meta Instagram,165819.765625,prior,0.69253075,0.18505587,0.36215028,media,,,,
Meta Instagram,168410.703125,posterior,0.3096082,0.16010025,0.22560783,media,,,,
Meta Instagram,168410.703125,prior,0.69582224,0.18740548,0.3653752,media,,,,
Meta Instagram,171001.625,posterior,0.31288108,0.16216391,0.22825374,media,,,,
Meta Instagram,171001.625,prior,0.69904387,0.18974158,0.36856246,media,,,,
Meta Instagram,173592.5625,posterior,0.3161231,0.16421746,0.23088072,media,,,,
Meta Instagram,173592.5625,prior,0.7021981,0.1920643,0.37171352,media,,,,
Meta Instagram,176183.484375,posterior,0.31933463,0.16626094,0.23348951,media,,,,
Meta Instagram,176183.484375,prior,0.7052868,0.19437371,0.3748284,media,,,,
Meta Instagram,178774.4375,posterior,0.32251617,0.16829449,0.23607975,media,,,,
